Jahr,Positionen,Kalender_Jahr,value
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2023,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2023,0.0
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2023,-10548.4074332833
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2023,
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2023,
2023,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2023,
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2023,-17756.6981582834
2023,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2023,
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2023,900608.593571064
2023,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2023,
2023,II Nichtversicherungstechnische Rechnung,2023,
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2023,33442.38
2023,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2023,
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2023,-434050.973571057
2023,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2023,
2023,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2023,500000.000000007
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2023,-450000.0
2023,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2023,
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2023,0.0
2023,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2023,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2023,50000.0000000069
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2023,6.926711648702621e-09
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Funktionsbereichskosten,2023,
2023,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss >> Nettoverzinsung,2023,
2015,I Versicherungstechnische Rechnung,2024,
2015,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2024,41638093.1942212
2015,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2024,81306.9028347593
2015,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2024,41719400.097056
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2024,213058.860390156
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2024,0.0
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus anderen Kapitalanlagen,2024,34820610.3705843
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Gewinne aus dem Abgang von Kapitalanlange,2024,1485000.0
2015,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Erträge aus Zuschreibungen,2024,0.0
2015,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2024,36305610.3705843
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2024,1546966.57905887
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2024,4100.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2024,0.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2024,1600.0
2015,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2024,0.0
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2024,5700.0
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2024,-29132674.0046931
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2024,-248190.184620961
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2024,-29380864.1893141
2015,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2024,0.0
2015,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2024,-29380864.1893141
2015,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2024,-29757009.6755321
2015,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2024,-29757009.6755321
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2024,-14940679.5208496
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2024,-856972.194572672
2015,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2024,-888751.168683002
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2024,-1745723.36325567
2015,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2024,-829466.875241056
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2024,0.0
2015,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2024,0.0
2015,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2024,-829466.875241056
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2024,0.0
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2024,0.0
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2024,-532336.834048498
2015,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2024,0.0
2015,"I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_Verminderung aktivierter, gezillmerter Abschlusskosten",2024,-5306.92251287548
2015,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2024,-537643.756561373
2015,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2024,2599348.52633542
2015,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2024,
2015,II Nichtversicherungstechnische Rechnung,2024,
2015,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2024,11519.05
2015,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2024,-253177.286882309
2015,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2024,2357690.28945311
2015,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2024,-647690.289453129
2015,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2024,0.0
2015,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2024,1709999.99999999
2015,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2024,-1.53668224811554e-08
2016,I Versicherungstechnische Rechnung,2024,
2016,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2024,38277083.5417634
2016,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2024,143552.089309585
2016,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2024,38420635.631073
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2024,31525.6860194711
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2024,600000.0
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus anderen Kapitalanlagen,2024,20910511.828914
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Gewinne aus dem Abgang von Kapitalanlangen,2024,0.0
2016,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Erträge aus Zuschreibungen,2024,0.0
2016,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2024,21510511.828914
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2024,903874.478206266
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2024,17100.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2024,0.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2024,1600.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2024,0.0
2016,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2024,
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2024,18700.0
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2024,-31068956.9075296
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2024,-354189.212385252
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2024,-31423146.1199148
2016,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2024,0.0
2016,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2024,-31423146.1199148
2016,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2024,-26753462.4038624
2016,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2024,-26753462.4038624
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2024,0.0
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2024,-669213.855187765
2016,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2024,-953878.764937283
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2024,-1623092.62012505
2016,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2024,-1073152.47458936
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2024,-3280245.32803669
2016,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2024,0.0
2016,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2024,-4353397.80262605
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2024,0.0
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2024,0.0
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2024,0.0
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2024,0.0
2016,"I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_Verminderung aktivierter, gezillmerter Abschlusskosten",2024,-3114.57536604041
2016,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Sonstiger Aufwand für Verb. Geg. VN,2024,
2016,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2024,-3114.57536604041
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2024,-3270965.89768167
2016,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2024,
2016,II Nichtversicherungstechnische Rechnung,2024,
2016,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2024,22622.86
2016,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2024,-258510.412900339
2016,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2024,-3506853.45058201
2016,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2024,0.0
2016,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2024,0.0
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2024,-3506853.45058201
2016,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2024,0.0
2017,I Versicherungstechnische Rechnung,2024,
2017,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2024,37598623.2644655
2017,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2024,122548.02113807
2017,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2024,37721171.2856036
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2024,39268.1414381295
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2024,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2024,27202308.3841799
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2024,0.0
2017,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2024,0.0
2017,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2024,27202308.3841799
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2024,911853.5270359
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2024,39200.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2024,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2024,1700.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2024,0.0
2017,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2024,
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2024,40900.0
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2024,-30103066.7881073
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2024,-521372.148564208
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2024,-30624438.9366715
2017,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2024,0.0
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2024,-30624438.9366715
2017,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2024,-25556136.4478368
2017,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2024,-25556136.4478368
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2024,-1822453.16898372
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2024,-711504.291267575
2017,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2024,-579953.982633788
