"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2019;"D. Forderungen";"1. Versicherungsnehmer";;;4604443,71;4281737,66;5040922,86;5110409,33;4272516,22;4519848,19;4422725,79;3561873,76;3060118,81;3051803,81;2606783,99;2440307,16032109;2423228,90030625;2378560,16407692;2313598,37555331;2238350,14588787;2156086,69344348;2078763,65098896;1992267,196733;1899865,14856517;1805155,28770969;1706086,96963275;1609348,27316944;1516490,2304157;1428223,02644163;1353358,91567503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2611181,37;2472846,85;;2324355,01;;2276996,08;2352261,78;2295291,57;;;;;;;;;;;;;;;
2019;"D. Forderungen";"a) fällige Ansprüche";;;4232864,33;3863758,44;4454385,89;4538552,2;3705489,07;4045410,75;4070248,98;3279825,91;2869695,41;2903496,15;2482594,71;2337232,65144469;2310407,99118934;2261492,19841385;2195688,68881394;2122183,95192111;2044202,1239866;1970142,02741514;1886398,61428658;1796564,38838721;1704291,72080452;1607536,53548485;1512993,27056442;1422218,92793367;1335929,2891677;1262942,05486321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2472527,45;2331073,05;;2193426,18;;2155189,2;2238359,18;2184581,59;;;;;;;;;;;;;;;
2019;"D. Forderungen";"b) noch nicht fällige Ansprüche";;;371579,38;417979,22;586536,97;571857,13;567027,15;474437,44;352476,81;282047,85;190423,4;148307,66;124189,28;103074,508876396;112820,909116901;117067,965663069;117909,686739374;116166,193966766;111884,569456888;108621,623573825;105868,582446422;103300,76017796;100863,566905166;98550,4341479029;96355,0026050242;94271,3024820251;92293,7372739374;90416,8608118186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138653,92;141773,8;;130928,83;;121806,88;113902,6;110709,98;;;;;;;;;;;;;;;
2019;"D. Forderungen";"III. Sonstige Forderungen";;;1021568,28;269469,64;817167,78;481810,81;2592745,78;24348,26;14483339,29;29135,77;269001,45;8239575,14;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;870505,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1062744,17;6133708,27;;4761861,68;;970541,82;1015302,29;766422,22;;;;;;;;;;;;;;;
2019;"E. Sonstige Vermögensgegenstände";;;;677949,55;7815948,77;1110199,24;3313259,58;5540156,15;7921289,96;8144928,54999993;4934101,27999995;2990976,67;4551370,92;2995164,08;3124499,86571669;3126036,68658665;3132105,45003511;3145012,48010209;3164998,74432335;3193217,68297066;3231151,64018689;3268565,24296816;3279440,90454949;3305722,1537237;3347745,09982213;3408765,39039546;3485432,87114645;3577646,51451958;3685678,37985466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9764236,36;3772489,19;;11572988,25;;3215485,18;14211896,67;23185940,35;;;;;;;;;;;;;;;
2019;"E. Sonstige Vermögensgegenstände";"I. Laufende Guthaben bei Kreditinstituten, Schecks und Kassenbestand";;;446412,49;7557077,39;839166,87;2907319,87;5247723,75;7520116,51;7627647,85999993;4358190,66999995;2204420,58;3599602,44;1870670,22;2000006,00571669;2001542,82658665;2007611,59003511;2020518,62010209;2040504,88432335;2068723,82297066;2106657,78018689;2144071,38296816;2154947,04454949;2181228,2937237;2223251,23982213;2284271,53039546;2360939,01114645;2453152,65451958;2561184,51985466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9042107,13;2934467,79;;10625602,64;;2451977,87;13433770,36;22352690,64;;;;;;;;;;;;;;;
2019;"E. Sonstige Vermögensgegenstände";"II. Andere Vermögensgegenstände";;;231537,06;258871,38;271032,37;405939,71;292432,4;401173,45;517280,69;575910,61;786556,09;951768,48;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;1124493,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722129,23;838021,4;;947385,61;;763507,31;778126,31;833249,71;;;;;;;;;;;;;;;
2019;"F. Rechnungsabgrenzungsposten";;;;3446310,4;3874112,29;4584233,03;5020511,33;5296887,42;5248815,82;4385910,45;4035521,73;3641330,09;3383918,33;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;3189536,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3125094,68;3358681,62;;3764038,66;;3230702,57;3197077,98;3937101,03;;;;;;;;;;;;;;;
2019;"Summe der Aktiva";;;;237022589,13;285350633,81;332216362,38;379658732,51;431208470,48;480440707,6;549465766,78;588809427,02;637448444,94;682279147,47;724606788,55;760253449,371525;795455218,568479;828264139,3513;858153738,513075;884431295,945269;908163395,086634;927901854,960102;944012971,7477;954991783,465294;959853491,396897;961338850,447107;960034058,441602;953907965,451607;947660998,696376;939878448,74874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708319555,43;694005257,72;;719249411,56;;742565277,08;749885659,25;756134964,65;;;;;;;;;;;;;;;
2019;"A. Eigenkapital";;;;18055656,04;20505656,04;21005656,04;21615656,04;21975656,04;22965656,04;23445656,04;24075656,04;23135656,04;23650656,04;23850656,04;23900656,04;23950656,04;24000656,04;24050656,04;24140656,04;24240656,04;24260656,04;24390656,04;24410656,04;24470656,04;24550656,04;24650656,04;24790656,04;24980656,04;25250656,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23750656,04;23750656,04;;23750656,04;;23863156,04;23875656,04;23888156,04;;;;;;;;;;;;;;;
2019;"A. Eigenkapital";"I. Gezeichnetes Kapital";;;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3e+06;3e+06;;3e+06;;3e+06;3e+06;3e+06;;;;;;;;;;;;;;;
2019;"A. Eigenkapital";"II. Kapitalrücklage";;;14714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16714868,56;16714868,56;;16714868,56;;16714868,56;16714868,56;16714868,56;;;;;;;;;;;;;;;
2019;"A. Eigenkapital";"III. Gewinnrücklagen – andere Gewinnrücklagen";;;340787,48;340787,48;790787,48;1290787,48;1900787,48;2260787,48;3250787,48;3730787,48;4360787,48;3420787,48;3935787,48;4135787,48;4185787,47999999;4235787,47999999;4285787,47999999;4335787,47999998;4425787,47999999;4525787,47999999;4545787,47999999;4675787,48;4695787,48;4755787,48000001;4835787,48;4935787,48;5075787,48;5265787,47999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3935787,48;3935787,48;;3935787,48;;4135787,48;4135787,48;4135787,48;;;;;;;;;;;;;;;
2019;"A. Eigenkapital";"IV. Jahresüberschuss";;;0;450000;5e+05;610000;360000;990000;480000;630000;-940000;515000;2e+05;50000;50000;50000;50000;90000;99999,9999999998;20000;130000;20000;60000;80000;1e+05;140000;190000;270000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1e+05;1e+05;;1e+05;;12500;25000;37500;;;;;;;;;;;;;;;
2019;"B. Versicherungstechnische Rückstellungen";;;;214441439,5;258442318,4;304538548,99;351153526,35;398398637,54;447985451,63;501022225,18;552311356,46;601706994,09;645440442,91;688061195,98;724566400,775865;758508272,319728;790165311,699138;818923509,05015;844021148,671824;866595990,964241;885295331,679737;900298362,480256;910330309,376822;914260382,219611;914855985,17716;912710670,856578;905780229,212105;898762293,041665;890208863,560835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670987676,32;657396201,17;;681581757,49;;705053086,94;712220796,72;718306563,11;;;;;;;;;;;;;;;
2019;"B. Versicherungstechnische Rückstellungen";"I. Beitragsüberträge";;;5633170,29;5430300,51;5724904,5;5355230,82;5359603,04;5274075,78;5223348,21;5217833,93;4874607,72;4614553,48;4484425,76;4256028,23191643;4143418,35032542;4024281,54992595;3810607,56664287;3638952,45431818;3480336,88573666;3348658,51921441;3181253,65563267;2976117,63249468;2771429,17906988;2549919,99860202;2353195,00856348;2151656,74431373;1955138,19194593;1842814,26709995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4032561,98;4706600,77;;3291253,25;;4550603,82;3828544,72;3146780,21;;;;;;;;;;;;;;;
2019;"B. Versicherungstechnische Rückstellungen";"II. Deckungsrückstellung";;;204012281,94;246348294,81;290559676,26;335267597,34;382107278,26;428236003,13;479744334,69;527535831,47;577480284,11;625768561,33;669280699,86;706123634,641259;740359181,052528;772477977,712286;801709779,756566;826486939,514039;848606221,224868;867521030,465265;881719254,859986;892015390,873917;895883412,887884;896251800,397971;893638268,725917;885877459,443545;877557289,515765;866861192,019805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;648345560,99;636804284,77;;660171513,69;;677437643,96;687952447,84;698475909,87;;;;;;;;;;;;;;;
2019;"B. Versicherungstechnische Rückstellungen";"III. Rückstellung für noch nicht abgewickelte Versicherungsfälle";;;525012,73;400891,75;529305,92;909495,52;1176788,07;1067620,79;908921,94;748384,83;884194,62;1147693,98;1187827,77;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;1240000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;989238,38;944093,86;;997534,74;;1052553,15;1061500,15;1052380,46;;;;;;;;;;;;;;;
2019;"B. Versicherungstechnische Rückstellungen";"IV. Rückstellung für erfolgsabhängige Beitragsrückerstattung Bruttobetrag";;;4270974,54;6262831,33;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;13909634,12;13108242,59;12946737,9026901;12765672,9168744;12423052,4369263;12163121,7269407;12655256,7034665;13269432,8536362;13185642,6952574;14157853,9646375;14098800,8704102;14365540,1526571;14814264,7805862;15479207,1220978;16511113,0242462;18009865,3339542;20264857,2739304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17620314,97;14941221,77;;17121455,81;;22012286,01;19378304,01;15631492,57;;;;;;;;;;;;;;;
2019;"C. Versicherungstechnische Rückstellungen im Bereich der Lebensversicherung, soweit das Anlagerisiko von den Versicherungsnehmern getragen wird";;;;2739774,82;3979517,74;5145460,41;5280078,14;6366473,71;7181031,93;8489100,12;9108365,01;10213710;11196545,22;10605085,97;9696549,16725157;10902733,3175407;12001095,9118815;13078777,9790697;14164551,3202599;15217593,4103986;16232309,2700186;17205604,1188304;18127427,5152362;18993805,4343864;19798061,938029;20532846,0949108;21191229,6452588;21765825,1800141;22259440,4401833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11088096,29;10905853,6;;11461964,5;;11734486,14;11815608,64;12101217,55;;;;;;;;;;;;;;;
2019;"D. Andere Rückstellungen";;;;56884;66935,07;168905,3;47201,36;524085,06;52156,17;907237,69;1134742,16;238879,46;35388,48;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;221500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32400;34316,72;;1700;;218450;188450;188450;;;;;;;;;;;;;;;
2019;"E. Andere Verbindlichkeiten";;;;1728003,88;2348256,53;1333954,9;1548482,51;3930809,53;2244580,09;15590692,88;2169730,5;2144574,63;1948427,65;1861606,94;1861599,76840806;1865313,27121093;1868832,08028051;1872551,82385557;1876696,29318495;1880911,05199423;1885314,35034695;1890105,48861336;1895146,91323552;1900404,08289896;1905903,67191817;1911641,83011334;1917606,93424323;1923980,81469679;1931245,08772123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2453507,52;1910775,68;;2446352,09;;1689587;1778872,14;1644540,06;;;;;;;;;;;;;;;
2019;"E. Andere Verbindlichkeiten";"I. Verbindlichkeiten aus dem selbst abgeschlossenen Versicherungsgeschäft gegenüber Versicherungsnehmern";;;582906,61;670259,91;998185,84;1039177,64;1283127,95;1660200,9;1345378,92;1510800,1;1244352,1;1276603,82;1155240,64;1155233,46840806;1158946,97121093;1162465,78028051;1166185,52385557;1170329,99318495;1174544,75199423;1178948,05034695;1183739,18861336;1188780,61323552;1194037,78289896;1199537,37191817;1205275,53011334;1211240,63424323;1217614,51469679;1224878,78772123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1719465,69;1295699,85;;1207697,09;;1045887,73;1060798,57;1114701,76;;;;;;;;;;;;;;;
2019;"E. Andere Verbindlichkeiten";"II. Sonstige Verbindlichkeiten";;;1145097,27;1677996,62;335769,06;509304,87;2647681,58;584379,19;14245313,96;658930,4;900222,53;671823,83;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;706366,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734041,83;615075,83;;1238655;;643699,27;718073,57;529838,3;;;;;;;;;;;;;;;
2019;"F. Rechnungsabgrenzungsposten";;;;830,89;7950,03;23836,74;13788,11;12808,6;11831,74;10854,87;9576,85;8630,72;7687,17;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;6743,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7219,26;7454,51;;6981,44;;6510,96;6275,71;6037,89;;;;;;;;;;;;;;;
2019;"Summe der Passiva";;;;237022589,13;285350633,81;332216362,38;379658732,51;431208470,48;480440707,6;549465766,78;588809427,02;637448444,94;682279147,47;724606788,55;760253449,371525;795455218,568479;828264139,3513;858153738,513075;884431295,945268;908163395,086634;927901854,960102;944012971,747699;954991783,465294;959853491,396897;961338850,447107;960034058,441602;953907965,451607;947660998,696376;939878448,74874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708319555,43;694005257,72;;719249411,56;;742565277,08;749885659,25;756134964,65;;;;;;;;;;;;;;;
2020;"Annahmen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Aktionärsquote";;;;;;0,12;;0,12;0,12;0,1;0,0905359219578745;3,94498988592708;0,443514401920226;0,784763317933801;0,237510205219748;0,150834186527006;0,174929807021222;0,159022366289912;0,0928530816183341;0,100802349731231;0,0831027473394774;0,0711476808957015;0,0663073988299843;0,0575730322278055;0,170765349458523;0,124417324265723;0,0840015380549834;1,10176952172842;1,05139424890701;1,06194396707654;1,07718052310409;1,0991591681427;1,11421420782864;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;1,14265004342725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"VN Quote";;;;;;0,88;;0,88;0,88;0,9;0,909464078042125;-2,94498988592708;0,556485598079774;0,215236682066199;0,762489794780252;0,849165813472994;0,825070192978778;0,840977633710088;0,907146918381666;0,899197650268769;0,916897252660523;0,928852319104298;0,933692601170016;0,942426967772195;0,829234650541477;0,875582675734277;0,915998461945017;-0,101769521728421;-0,0513942489070143;-0,0619439670765449;-0,0771805231040881;-0,0991591681427035;-0,114214207828638;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;-0,142650043427254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Stornoquote";;;;0;0;;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;;;;;;;;;
2020;"Neugeschäftsplanung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"New Business Production (Pensionskasse, laufende Beiträge)";;;;;;87118994,16;76585927,85;92038597,93;74832501,76;59706584,1;62796563,64;51821360,58;34159305,38;23073293,6;0;15488124,09738;14249311,687642;13314380,5188778;12893661,4929339;12493978,4182872;12114279,4973729;11753565,5225042;11410887,246379;11085342,8840601;10776075,739857;10482271,9528642;10203158,355221;9938000,43745993;9686100,41558694;9446795,39480759;9219455,62506721;9003482,84381385;8798308,70162316;8603393,266542;8418223,6032149;8242312,42305415;8242312,42305415;8242312,42305415;8242312,42305415;8242312,42305415;8242312,42305415;8242312,42305415;8242312,42305415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"New Business Production (Pensionskasse, Einmaleinlagen)";;;;;;677314,55;677389,36;764739,82;708687,57;313310;409719,57;418942,14;341763,72;168368,77;0;225316,11862;212784,506758;201506,0560822;196430,75327809;191609,215614186;187028,754833476;182677,317091802;178543,451237212;174616,278675352;170885,464741584;167341,191504505;163974,13192928;160775,425332816;157736,654066175;154849,821362866;152107,330294723;149501,963779987;147026,865590987;144675,522311438;142441,746195866;140319,658886073;140319,658886073;140319,658886073;140319,658886073;140319,658886073;140319,658886073;140319,658886073;140319,658886073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"New Business Production (Pensionskasse gesamt)";;;;;;87796308,71;77263317,21;92803337,75;75541189,33;60019894,1;63206283,21;52240302,72;34501069,1;23241662,37;17545576,32;15713440,216;14462096,1944;13515886,57496;13090092,246212;12685587,6339014;12301308,2522063;11936242,839596;11589430,6976162;11259959,1627354;10946961,2045986;10649613,1443687;10367132,4871503;10098775,8627927;9843837,06965311;9601645,21617046;9371562,95536193;9152984,80759384;8945335,56721414;8748068,78885344;8560665,34941076;8382632,08194023;8382632,08194023;8382632,08194023;8382632,08194023;8382632,08194023;8382632,08194023;8382632,08194023;8382632,08194023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Überschussentstehung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Risikoergebnis";;;;-23076,9188548582;94668,015;-300019,760000001;-274578,926115304;-2505566,682;661965,978410503;231048,659331709;2944306,15724068;-282277,582190637;-1152803,1565001;-407797,844599915;1058480,75899996;368753,602499404;192129,819830824;322264,993294283;355251,535123292;256054,57710616;1119880,14187765;1149302,56136257;1307204,8034059;1714114,26903141;1385574,5350898;1548841,45919096;1677457,63212485;1605732,86843539;1716429,37987986;1723964,75232713;1902433,20600502;1911367,21150258;2143274,22207448;2206582,3832516;2219290,1586981;2472033,24737875;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Kapitalanlageergebnis";;;;1731385,86;2628389,86;3899018,53;3865105,39;4627107,72;6231943,63;4701404,27516306;3598992,68992532;1803127,7405055;-3131812,46349999;76977,5545999174;-1934012,95639002;-812148,216712168;-630916,521294865;-728791,402569635;-515876,002185477;-418373,234541012;-1137919,23025968;-1021580,24177031;-1077302,79764797;-1313060,21191955;-1505461,14881453;-1489014,90472023;-1362307,01359124;-4796338,15128685;-8677582,47711888;-7609043,63092332;-7165425,38901367;-6070782,53986963;-5595065,53137461;-5036801,0921316;-4437398,78368456;-3561165,33942623;-1073151,47458936;-1073151,47458936;-1073151,47458936;-1073151,47458936;-1073151,47458936;-1073151,47458936;-1073151,47458936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Kapitalanlageergebnis";"Abschlusskostenergebnis";;;-51043,6599999999;303728,87;169954,85;62747,26;-91029,27;185323,76;525411,455505222;253405,152833982;507992,91;493658,27;351144,45;456306,371588217;233935,67403199;251088,744161239;261708,306102902;258759,069709919;246661,557708341;234520,393118411;220921,688980323;205004,351364398;187609,596856865;167355,456624845;146062,39938956;125152,920239466;105371,100207615;85529,9605412833;68636,2805869583;52224,2844466264;37918,3628960805;25758,2032511582;14188,4047305146;3741,09777483175;-6065,30434795166;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Kapitalanlageergebnis";"Verwaltungskostenergebnis";;;966305,71;989002,42;1093667,5;947687,03;948264,56;1023797,97;1001748,05;842227,22;750126,06;687235,79;-447949,96;655275,336548655;781670,215804862;714194,327783874;699199,720824913;678233,92522276;649560,721118226;623066,959045477;592003,024396876;557040,743187896;517681,945311205;473214,042754501;433867,778675521;392807,095748859;354653,712819488;320113,79949367;285867,447745753;257024,8172412;229961,329952415;204331,817055488;180653,75317135;157459,890062016;136959,845900925;-1308068,97732254;-1308068,97732254;-1308068,97732254;-1308068,97732254;-1308068,97732254;-1308068,97732254;-1308068,97732254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Kostenergebnis";;;;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1095632,37283398;1258806,09;1181943,37;799094,41;948103,22;1015605,88983685;965283,071945113;960908,026927815;936992,994932679;896222,278826567;857587,352163888;812924,713377198;762045,094552293;705291,54216807;640569,499379345;579930,178065081;517960,015988325;460024,813027103;405643,760034953;354503,728332711;309249,101687827;267879,692848496;230090,020306646;194842,157901864;161200,987836848;130894,541552973;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Sonstiges Ergebnis";;;;-745160,235933023;-503516,69;-777324,68;-536790,75;-1379778,48;-449984,09;-1562777,85;-1295737,09;-3017933,16150541;4263852,13;-213420,21;137946,25;-240721,438;-240667,438;-239960,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-227883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;-237883,438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Unterschied Tarif / Normbeitrag";;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;"Rohüberschuss nach Steuern";;;;;;;5127785,57;3051661,54000001;8588542,08999998;4896834,58999998;6554209,35999998;-238276,910000014;1161179,88;254853,909999997;210517,269999995;331489,837624096;285828,932481096;314421,179652461;538485,089870484;496020,183391706;601664,825781853;702763,594969415;754063,662310184;868462,161279948;292799,447654599;401873,294535839;595227,196521954;-2968463,90782436;-6793392,77520405;-5768458,5882635;-5191626,51932081;-4129419,07351851;-3459584,7269935;-2873259,98897818;-2294791,07514955;-1196120,98849448;;;;;;;;;;;;;;;;;;;;;;;;;;;6188757,94000001;9157071,04;;2524949,96000001;;7254029,98;3740012,63;0;;;;;;;;;;;
