2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;348503,016214891;441695,307304457;432721,276582926;386789,180130437;389490,76004245;386315,935385926;351679,058981;338362,199994269;300287,470485062;278852,230135623;253646,764942244;223463,380057845;194660,578808011;165952,364032541;138854,284975517;112529,885450573;87271,2711696493;63249,6038017197;41778,9572436086;22158,4014893974;3526,62676886682;-14848,34070459;-32002,9674873902;-50162,2651845335;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-65399,1118722738;-210000;123847,520308487;-79510,0763903579;-79244,9450914394;-79401,8574522658;-79401,8574216224;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;-86531,239999945;-86531,2399999451;0;28800,8689992293;26962,8033435005;26730,5393905407;26666,1228632336;26548,86658044;26069,4973279771;25584,6911971932;24969,4376512372;24406,142006557;23695,0821684257;22601,155231456;21480,1133237036;20346,4605402201;19140,0108479122;18035,2651741689;16941,2058865905;15788,8263373892;14571,0903707872;13287,0970324721;12137,5243028741;11083,9078284221;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Summe";;;;;;;;;;;196572,664342672;;556568,796891412;336079,972739308;337208,618294512;333644,617324201;298943,324422611;298081,138761487;259527,039999818;237606,993519595;211786,27478026;181039,59425118;151525,733163215;121723,591450776;93504,4704859988;66046,418177572;39581,35420434;14454,9411626671;-8109,76468302235;-28882,6999864349;-48732,2106735675;-68391,1714853393;-86695,3709977375;-105908,285169333;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Zuführung (>0)";;;;;;;;;;;98286,3321713359;115847,653652229;278284,398445706;168039,986369654;168604,309147256;166822,308662101;149471,662211306;149040,569380744;129763,519999909;118803,496759798;105893,13739013;90519,7971255901;75762,8665816074;60861,7957253879;46752,2352429994;33023,209088786;19790,67710217;7227,47058133356;0;0;0;0;0;0;;;;;;;0,5;;;;;;;
2021;"Nebenrechnung: Neubestand";"Mindestzuführung - Gesamt vor DG";;;;;;;;;;;;6708941,82742569;434316,721530476;0;0;0;0;0;0;0;0;0;0;201978,277414641;470161,4283401;475073,00518924;670388,783374695;670902,974085315;886576,964805393;1113670,12781051;1797998,55755215;2033929,7804523;2268877,79956949;2524312,02985133;1475751,98142561;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Direktgutschrift";;;;;;;;;;;;6906,17;14136,1370810607;61830,9210447931;43366,2356794985;111361,937587883;207273,44347639;292117,502615838;374702,377417329;458765,367749471;543839,627277128;687597,247006854;822178,120665163;823397,667920608;1038642,26442928;961923,15776743;1127637,23181255;1071207,86429438;1260479,56138746;1264899,52285382;1275490,93753827;1331105,14638285;1425509,21117746;1524720,84051064;1963430,85854406;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Mindestzuführung - Gesamt nach DG";;;;;;;;;;;;6702035,65742569;420180,584449415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522507,62001388;702824,634069451;843368,588392032;999591,18934069;0;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Für Detailberechnung Altbestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Für Nebenrechnung der Anteile Altbestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (inkl. RV-Ergebnis)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (Sterblichkeit u. Sonstiges)";;;;;;;;;0,794156466051322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,706651683989652;0,693028854554689;1;0,659280560402237;0,649638488095491;0,640119253931917;0,630987495929477;0,62236333738623;0,613777858721414;0,604980480122662;0,594663691192931;0,584003527867101;0,574830065868912;0,564171343221627;0,553264958783584;0,542860704317688;0,532677136888575;0,522561684542394;0,512891763678904;0,50321204998065;0,493508427224603;0,483637388151814;0,474079792773335;0,463674394315285;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,0194934299078735;0,00351490842915558;0;0;0;0;0;0;0;0,000195839424635857;0,000165306850045788;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,451953775421516;0,385535963447415;0,337163320529083;0,288201592586607;0,236051488279239;0,185546579780652;0,135048057105076;0,0845563392980296;0,0340695181565235;0;0;0;0;0;0;0;0;0;0;0;0;0;0,682702992528585;0,688149152683413;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,735998211988331;0,740652466534544;0,754409958665774;0,767934083185875;0,779745605972514;0,792426748167248;0,805111168551063;0,817799090251103;0,830489524205208;0,843181433788132;0,855874003123106;0,868566649342075;0,881258974961836;0,893950717073882;0,906641706804798;0,919331839859785;0,932021055919282;0,944709324455028;0,957396635020089;0,970082990605993;0,982768403090932;0,982768403090932;1;1;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,634158585966329;0,624505633141717;0,619098962684867;0,613869328729588;0,607374131498897;0,601462310520893;0,595552272889637;0,589644175247807;0,58373743780992;0,57783144897545;0,571925728142214;0,566019933629313;0,560113834285318;0,554207279076296;0,548300172810939;0,54239245851238;0,536484105102378;0,530575098936698;0,524665438022891;0,518755128075272;0,512844179820938;0,512844179820938;0,57545097186728;0,572700501991446;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. RfB";;;;;;;;;;;0,414887165592526;0,347041636109156;0,274313666323015;0,201685093217683;0,130017123677944;0,0578667220039168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,726822009853438;;0,70046686474061;0,685957329188376;0,672176812907107;0,658414931436395;0,64445496971259;0,630587853711401;0,616721033426286;0,602854533588244;0,588988259528619;0,575122111512679;0,561256011143144;0,547389902629775;0,533523748169035;0,519657522998882;0,505791211451834;0,491924804088406;0,478058295693957;0,464191683901476;0,450324968250404;0,43645814954415;0,422591229411055;0,422591229411055;0,410616446102341;0,397411085075621;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Altbestand";"Direktgutschrift";;;;;;;;;;0,710967673127805;;0,840425659735621;0,840425659735621;0,619436895355488;0,71901059982455;0,703725504452706;0,680078328904441;0,664025500065411;0,647864552196259;0,628574421023094;0,611094972780571;0,593477070989646;0,575740606602712;0,55790396599481;0,539983296284973;0,521992351634248;0,503942626151741;0,48584360981516;0,467703079802928;0,449527383062027;0,431321690199856;0,413090213908576;0,394836391866276;0,376563037210782;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;;;;;;;;
2021;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-938535,270999924;;0;-693887,529887087;-661134,55797612;-644454,58770924;-556863,368631655;-324181,478189677;-223353,276210952;-109607,813935949;95922,2597053694;222799,732447521;314528,764433796;437457,82513865;519564,657323031;618464,914688799;662790,475361917;824708,126268187;866295,585888299;1013712,47871981;1125061,19153868;1138822,89344082;1330263,8425728;1473573,2440556;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Risikoergebnis";"2. sonstiges";;;;;;;;;;;784239,546312699;;0;601635,725973772;593267,688304523;565599,000742528;534303,285903305;507762,739253127;477859,380810755;444482,429353555;405877,887973586;366040,103069296;329048,915519799;296019,050427334;269230,244881414;244594,369946035;218677,363077536;196080,996821336;177807,088618624;161532,443502834;140815,283888644;123125,462315174;106840,037895305;91436,6853376228;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;-154295,724687225;-558524,474764375;0;-92251,8039133152;-67866,8696715964;-78855,5869667116;-22560,0827283496;183581,261063449;254506,104599803;334874,615417606;501800,147678956;588839,835516817;643577,679953594;733476,875565984;788794,902204445;863059,284634834;881467,838439453;1020789,12308952;1044102,67450692;1175244,92222265;1265876,47542733;1261948,355756;1437103,8804681;1565009,92939322;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Risikoergebnis";"Zuführung (>0)";;;;;;;;;;;0;0;0;0;0;0;0;165223,134957104;229055,494139823;301387,153875846;451620,13291106;529955,851965135;579219,911958235;660129,188009386;709915,411984001;776753,356171351;793321,054595507;918710,210780571;939692,40705623;1057720,43000038;1139288,82788459;1135753,5201804;1293393,49242129;1408508,9364539;;;;;;;0,9;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Deckungsrückstellung";;;;;;;;;;;457574370,634734;0;0;517709744,087626;524163950,978282;535059335,215971;542856151,27503;548586286,036058;551898796,467652;552257430,916089;547748574,257782;538646194,884593;528505381,265829;515878109,316089;500755428,14746;484996593,150731;468892101,228473;452210693,533365;435152177,744759;418691471,128399;401930831,378168;384937351,264554;367866470,373101;349784640,685066;170133115,05819;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;2655,95000000001;370,924666173107;0;0;0;0;0;0;0;7,7181048078079;5,84428568160824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Beitragsüberträge";;;;;;;;;;;2056159,01;1672669,47345296;1377422,32067557;1126383,31104208;882288,607055507;655347,732455035;449296,639800521;266602,276240992;102666,107878999;0;0;0;0;0;0;0;0;0;0;0;0;0;562484,529215422;517099,065101449;358135,119932339;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;859469,916029928;989946,106478085;1018865,42370517;933613,488716911;947973,311047161;963390,37048568;978811,415372444;994236,71697359;1009665,07283985;1025095,22269729;1040526,17464625;1055957,22006668;1071387,87571962;1086817,82197486;1102246,85352506;1117674,84357415;1133101,7187888;1148527,44205439;1163952,00067007;1179375,39827279;1194797,64930344;1194797,64930344;1215746,91;1215746,91;607873,455;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. angesammelte Überschüsse";;;;;;;;;;;166799,264019258;160013,318855991;156430,601329783;153618,989554013;154553,772020072;156427,468455788;158799,036276021;161403,183425779;164084,29675365;166801,073451815;169549,483978616;172327,501727359;175135,994299355;177971,188642601;180831,058767013;183713,00658452;186617,958375686;189540,19662957;192471,22179055;195409,508925181;198254,506488279;203243,703759088;233538,556458082;237867,953638674;210071,484081387;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. RfB";;;;;;;;;;;5604685,14427011;4514544,46536064;3546882,77599133;2618302,66509884;1707531,07043559;768929,692681227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;16783441,086525;16546518,5571429;23925656,04;16119842,2162535;16533725,710864;16931574,2103346;17321020,716301;17706645,2438821;18076160,6021721;18422052,5111292;18702563,2111856;18951297,6089618;19228442,8148315;19168091,5049228;18825203,186555;18498334,6379617;18177956,7538315;17858888,3906038;17554057,0894231;17247923,14032;16940000,5257531;16625352,5031907;16320507,8815293;15985478,9329691;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere Rückstellungen";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;16575661,7031291;16859487,3336041;10030860,1866458;17503371,0111627;17206834,1366903;17103085,5324341;16769277,0722033;16475445,8369057;16162184,1026231;15914453,4068734;15654574,1553592;15248955,2007707;14812737,7771175;17323679,1337109;14832478,4089514;13941983,326071;13215331,2759386;12612245,3324913;12153855,1611033;11693208,8905266;11222695,2559504;10760047,6668226;10349771,9519237;9913320,34028929;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-821730,840799598;-971327,040477711;-1553636,56441395;-1663003,06403407;-1568521,16892265;-1800373,76592683;-1783878,33276007;-1219530,2701955;-1215107,68009345;-1206831,736043;-1915897,63199684;-1883497,79365644;-1851138,44057579;-3527218,80446881;-1761752,79773585;-1714975,95796248;-1670362,69374541;-1624777,20646492;-1580958,34535058;-1537435,28453194;-1493016,62981959;-1448264,35636725;-1405473,69295214;-2758261,22693729;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ergebnis der Kapitalanlage";;;;;;;;;;;15753930,8623295;15888160,2931264;8477223,62223189;15840367,9471286;15638312,9677677;15302711,7665073;14985398,7394432;15255915,5667102;14947076,4225297;14707621,6708304;13738676,5233623;13365457,4071143;12961599,3365417;13796460,3292421;13070725,6112156;12227007,3681086;11544968,5821931;10987468,1260264;10572896,8157527;10155773,6059947;9729678,62613077;9311783,31045531;8944298,2589716;7155059,11335199;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,965255097538039;0,30721508045504;0,436036919746762;0,965749888854268;0,960572983278246;0,956264064637725;0,952018048471054;0,947866770859135;0,943730614560033;0,939496140319758;0,934951441140125;0,930053162348384;0,925055480018649;0,924034178761075;0,923232827090286;0,922276645250013;0,921159637138465;0,919854532476209;0,918382322669611;0,916938920739069;0,91539639437549;0,913732142075023;0,909586379425072;0,907138172347903;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge";;;;;;;;;;;15206562,0711254;15387594,015421;3696382,47624248;15297833,5843501;15021740,9408875;14633433,3538198;14266370,0634853;14460575,4247172;14106013,6181097;13817753,7930284;12844995,4148756;12430585,9277193;11990198,496074;12748400,890141;12067322,958164;11276683,3369064;10634759,069948;10106872,3561632;9709961,53499713;9312224,08955109;8906512,73279238;8508475,71080078;8135611,86987596;6490627,24712733;;;;;;;;;;;;;;
2021;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;13685905,8640129;13848834,6138789;3326744,22861823;13768050,2259151;13519566,8467987;13170090,0184378;12839733,0571368;13014517,8822455;12695412,2562987;12435978,4137256;11560495,8733881;11187527,3349474;10791178,6464666;11473560,8011269;10860590,6623476;10149015,0032157;9571283,16295321;9096185,12054692;8738965,38149742;8381001,68059598;8015861,45951314;7657628,1397207;7322050,68288836;5841564,5224146;;;;;;;0,9;;;;;;;
