2021;"Nebenrechnung: Anteile Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,293348316010348;0,306971145445311;0,329683807907871;0,340719439597763;0,350701267649856;0,36088091562839;0,370995855629353;0,38067514573168;0,390268735347055;0,399704137520881;0,410658044189164;0,42199103065723;0,431773529713927;0,443054783628483;0,454256683684059;0,465280167834498;0,475717396492744;0,486017976608038;0,495544470528566;0,505376818573325;0,515186510687996;0,525198189473646;0,534517190822876;0,544716526655828;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,980506570092126;0,996485091570844;1;1;1;1;1;1;1;0,999804160575364;0,999834693149954;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,548046224578484;0,614464036552585;0,662836679470917;0,711798407413393;0,763948511720761;0,814453420219348;0,864951942894924;0,91544366070197;0,965930481843477;1;1;1;1;1;1;1;1;1;1;1;1;1;0,317297007471415;0,311850847316587;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,264001788011669;0,259347533465456;0,245590041334226;0,232065916814125;0,220254394027486;0,207573251832752;0,194888831448937;0,182200909748897;0,169510475794792;0,156818566211868;0,144125996876894;0,131433350657925;0,118741025038164;0,106049282926119;0,0933582931952022;0,0806681601402153;0,0679789440807182;0,0552906755449725;0,0426033649799112;0,0299170093940074;0,0172315969090676;0,0172315969090676;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,365841414033671;0,375494366858283;0,380901037315133;0,386130671270412;0,392625868501103;0,398537689479107;0,404447727110363;0,410355824752193;0,41626256219008;0,42216855102455;0,428074271857786;0,433980066370687;0,439886165714682;0,445792720923704;0,451699827189061;0,45760754148762;0,463515894897622;0,469424901063302;0,475334561977109;0,481244871924728;0,487155820179062;0,487155820179062;0,42454902813272;0,427299498008554;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. RfB";;;;;;;;;;;0,585112834407474;0,652958363890844;0,725686333676985;0,798314906782317;0,869982876322056;0,942133277996083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,273177990146562;;0,29953313525939;0,314042670811624;0,327823187092893;0,341585068563605;0,35554503028741;0,369412146288599;0,383278966573714;0,397145466411756;0,411011740471381;0,424877888487321;0,438743988856856;0,452610097370225;0,466476251830965;0,480342477001118;0,494208788548166;0,508075195911594;0,521941704306043;0,535808316098524;0,549675031749596;0,56354185045585;0,577408770588945;0,577408770588945;0,589383553897659;0,602588914924379;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;0,436122455436637;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;0,306433546627444;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;0,595061111686893;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;
2021;"Nebenrechnung: Anteile Neubestand";"Direktgutschrift";;;;;;;;;;0,289032326872195;;0,159574340264379;0,159574340264379;0,380563104644512;0,353891314916993;0,305650776027124;0,337275602823088;0,325926300843256;0,36402294258701;0,365731093420216;0,359754148345966;0,35560423055775;0,352661623097027;0,426785029336617;0,443746598577897;0,420948215636882;0,430143218369949;0,483475656742753;0,485267547873974;0,510924022057514;0,504442073972616;0,537399983389034;0,520932368871657;0,594014729759607;0,576126811698939;0,576126811698939;0,576126811698939;0,576126811698939;0,576126811698939;0,576126811698939;0,576126811698939;;;;;;;;
2021;;;;;;;;;;;;1;;;;;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-196459,533599999;;-323243,4138;-45904,6354756512;-33318,0473926071;-26850,4793262418;-18789,2941976252;-4181,96141414208;5535,42695981325;16167,3410536244;29947,9896307441;40215,3346640903;55882,5172385242;76201,3048327105;98744,589353947;117821,065025982;145942,507596332;172074,424115317;209231,202741438;235162,490933346;280998,454230021;320752,034331483;371936,577906762;424077,341655332;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";"2. sonstiges";;;;;;;;;;;88373,1336873014;;203187,561511339;343127,448323747;360292,860371642;368526,61083231;375757,221095235;381251,750899664;383805,376979187;385149,308763733;386406,268238591;384862,487096829;381373,970464058;375458,5566444;373229,337330623;370522,953894647;366912,62721472;365139,47468419;360448,31867466;354299,32823665;350844,800271873;345304,149855197;337898,441922524;327944,716910521;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";;;;;;;;;;;;-108086,399912697;;-120055,852288661;297222,812848096;326974,812979035;341676,131506068;356967,926897609;377069,789485522;389340,803939;401316,649817357;416354,257869335;425077,821760919;437256,487702582;451659,861477111;471973,92668457;488344,018920629;512855,134811052;537213,898799507;569679,521416098;589461,819169996;631843,254501894;666056,18418668;709835,019829286;752022,058565853;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";"Zuführung (>0)";;;;;;;;;;;0;391501,188742518;0;267500,531563286;294277,331681131;307508,518355462;321271,134207849;339362,81053697;350406,7235451;361184,984835622;374718,832082401;382570,039584827;393530,838932324;406493,8753294;424776,534016113;439509,617028566;461569,621329947;483492,508919556;512711,569274488;530515,637252996;568658,929051704;599450,565768012;638851,517846357;676819,852709268;;;;;;;0,9;;;;;;;
2021;"Nebenrechnung: Neubestand";"Risikoergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;189950259,960266;;236094919,455;257473771,294721;277075144,867118;295599195,374982;313336863,600947;330271001,336765;346004372,272217;360195486,500248;372558484,232058;383392893,975649;392570758,313121;399683770,174097;405722691,924276;410573084,97809;414035176,784249;415840290,883183;415951701,985558;415597086,68542;414532466,518287;412616071,833306;409413575,465194;404263000,265369;200608118,393806;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;133592,52;;93177,37;88324,3020685803;73037,032415844;64095,8272271677;54631,3652705101;48144,2491618907;43927,8616088036;39402,6550536804;35348,3208729489;31699,7315746657;28461,9545428783;25616,8048558811;23044,9876801047;20725,2213385226;18653,8532858496;16794,9694685387;15121,9570788767;13616,2396681577;12261,1005422062;5809,59906181143;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;2493330,61;;2707904,39432443;2781934,13069305;2855406,98422074;2876637,24527814;2877642,29906136;2886352,05520562;2910763,88568084;2846941,36290274;2623389,25181168;2348029,69291244;2103100,24775392;1910801,43744455;1708908,23618733;1554274,69727301;1431702,45661961;1283213,57218527;1160325,21389079;1068743,64831431;989311,336484858;909132,076390244;261423,576316824;234335,508471795;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;308290,958970072;;228710,442996298;257989,930285312;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;295413,198329995;147706,599164997;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;96225,2659807417;;96244,0286702174;96628,0619999879;99908,4515169421;103651,119544705;107842,606287987;112326,618717941;117008,342034887;121866,277118268;126904,191097977;132127,326607745;137543,292622421;143156,294452222;148971,972007092;154995,623488231;161235,699544102;167695,182507934;174374,405616972;181279,796586275;188323,940316948;193063,22874827;172297,158268879;177476,459036953;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittl. RfB";;;;;;;;;;;7904253,21072989;;9383142,99900867;10363830,140685;11537873,8266056;12943520,9868582;13999278,153463;14161032,78226;14419546,4081684;14800547,9106702;15255301,6347875;15660822,4211528;16076692,7451932;16515587,170582;16819043,0038598;16941297,3591104;17064947,3770127;17093175,1109818;13670539,3467677;7285340,00502197;1682215,27743643;-3116693,60957116;-6861129,49415141;-10956204,9473023;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;7114108,46812857;;7887901,38996115;8330813,82374646;8925577,33574847;9545536,9706868;10184079,6251469;10830457,6341889;11493670,2878719;12171253,2094132;12915464,8978525;13693885,7878229;14443107,8296373;15053076,935438;15456381,6729048;15854726,9613618;16234168,2449556;16609983,197813;16960334,6008346;17322122,0040087;17684114,9623239;18054032,3141768;20289915,5021136;20774648,1644497;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittlere Rückstellungen";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;7088072,49687086;;10098193,0076317;9242127,23890746;9276776,7184661;9599208,97675204;9644969,73534688;9871532,14648012;9986466,84157507;10077891,1813421;10403552,2900338;10397410,1761682;10152625,0419965;11362371,5615142;10902257,9718364;10736728,8820809;10399419,9349793;10192208,0662336;6472786,69505637;6480889,37028208;6492790,72237281;6511992,22374888;6529705,65601316;6538436,5728162;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-351387,949200402;;-1564065,45393312;-878098,619214205;-502665,075031394;-514884,587508321;-532772,934610936;-559778,530373311;-578838,254056181;-595697,87274774;-1101160,49302047;-1124522,51272293;-1146185,42009483;-1163284,90963024;-1184660,83401948;-1203566,00730419;-1221525,79407095;-1470731,6956589;-1483090,03305961;-1489152,15880381;-1496612,90924905;-1505541,00219339;-1512394,35167581;-3078901,62876224;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;;;6736684,54767045;;8534127,55369858;8364028,61969325;8774111,64343471;9084324,38924372;9112196,80073594;9311753,61610681;9407628,58751889;9482193,30859431;9302391,79701337;9272887,66344528;9006439,62190166;10199086,651884;9717597,13781695;9533162,87477668;9177894,14090838;8721476,37057467;4989696,66199676;4991737,21147826;4996177,81312376;5006451,22155549;5017311,30433735;3459534,94405396;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,965797565471237;;0,969042293114612;0,965013966674242;0,96058865380025;0,956327634374571;0,952144842996897;0,948042508261892;0,943943964344697;0,939747436988512;0,935251864346547;0,930404430145148;0,925395432099438;0,924364433351876;0,923589471563044;0,922639778683221;0,92152687392134;0,920185795325234;0,918310237445562;0,916084836693931;0,913720872895123;0,911190304978673;0,906373399085674;0,9029063233344;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"anzurechende Kapitalerträge";;;;;;;;;;;6506273,53548783;7019446,33403009;8269930,53436867;8071404,43566707;8428312,09186004;8687590,45305667;8676131,19219355;8827938,25453065;8880274,22398508;8910866,85878112;8700079,27103877;8627535,76230777;8334518,08558719;9427672,95367539;8975070,40537891;8795675,28493505;8457676,09685229;8025378,67046749;4582089,52645957;4572854,76819608;4565111,95254669;4561829,81543;4547557,50118322;3123635,97678264;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;5855646,18193904;6317501,70062708;7442937,48093181;7264263,99210037;7585480,88267404;7818831,407751;7808518,0729742;7945144,42907758;7992246,80158657;8019780,17290301;7830071,3439349;7764782,18607699;7501066,27702847;8484905,65830785;8077563,36484102;7916107,75644155;7611908,48716706;7222840,80342074;4123880,57381361;4115569,29137647;4108600,75729202;4105646,833887;4092801,7510649;2811272,37910438;;;;;;;0,9;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"rechnungsmäßige Zinsen gesamt";;;;;;;;;;;4466545,01331531;-10159510,98;-5097974,24;-5418536,85272607;-5702971,96580347;-5967784,9632759;-6218784,10570929;-6451004,42053514;-6661404,11606357;-6856437,9576877;-7010507,93621211;-7147708,2877728;-7248903,14540205;-7308132,2235536;-7368372,41233708;-7395147,42285471;-7419401,14480913;-7409164,01969366;-7381806,48916475;-7340057,93177448;-7301953,31667642;-7238832,06637715;-7171265,2598285;-7060554,49839529;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Aufwand Zinszusatzreserve";;;;;;;;;;;-3711535,7;;-6513812,93999999;-6687645,86378741;-6017983,22357901;-5760463,27926883;-5444360,17921154;-5197667,30537343;-4777343,32443519;-4208624,28985436;-3614461,49961969;-3495820,439572;-2811336,567675;-2639518,91333704;-1933212,87107762;-1727755,02749185;-988535,338864086;-638792,878715794;103751,469491296;280095,99274218;509950,613171707;717606,199006752;1421507,41546648;1614547,77902412;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"KA";"Zuführung (>0)";0;0;0;0;0;0;0;0;;;6610655,49525436;-73032,1208642712;-3341856,64563132;-4034778,28084641;-3292643,09752244;-3040657,78948807;-2987013,09272729;-2820733,47137793;-2558473,21651368;-2154195,38876093;-1924890,16479303;-2015992,96503703;-1725721,62748986;-519978,183215242;-326514,878035794;-327227,165411506;0;-22578,227941958;-2695965,49321388;-2487107,17083622;-2226890,75095802;-1959396,05194039;-1202200,3431788;-2322370,74258852;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;348503,016214891;441695,307304457;432721,276582926;386789,180130437;389490,749116227;386315,562081502;351677,290172959;338357,727801775;300278,93323233;278838,026297235;253625,869353608;223434,068440885;194620,096325543;165899,092564029;138785,79705912;112443,92105998;87167,9466365902;63128,5864277741;41640,7349016384;22004,4663013646;3355,79606536312;-15034,0048358274;-32202,3287698483;-50378,8685587495;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;-862337,444007101;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-65399,1118722738;-210000;123847,520308487;-79510,0763903579;-79244,9450914394;-79401,8574522658;-79401,8574216224;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;-66829,9278132215;;;;;;;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;-86531,239999945;-86531,2399999451;-160887,721932895;28800,8689992293;26962,8033435005;26730,5393905407;26666,1228632336;26548,86658044;26069,4973279771;25584,6911971932;24969,4376512372;24406,142006557;23695,0821684257;22601,155231456;21480,1133237036;20346,4605402201;19140,0108479122;18035,2651741689;16941,2058865905;15788,8263373892;14571,0903707872;13287,0970324721;12137,5243028741;11083,9078284221;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2021;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Summe";;;;;;;;;;;196572,664342672;;395681,074958517;336079,972739308;337208,607368288;333644,244019777;298941,55561457;298076,666568994;259518,502747085;237592,789681207;211765,379191624;181010,28263422;151485,250680747;121670,319982263;93435,9825696026;65960,4537869791;39478,0296712808;14333,9237887215;-8247,98702499252;-29036,6351744677;-48903,0413770712;-68576,8356165767;-86894,7322801956;-106124,888543549;;;;;;;;;;;;;;
